one_hot__Education_2n Cycle,one_hot__Education_Basic,one_hot__Education_Graduation,one_hot__Education_Master,one_hot__Education_PhD,one_hot__Marital_Status_Partner,one_hot__Marital_Status_Single,one_hot__AgeGroup_18-30,one_hot__AgeGroup_31-45,one_hot__AgeGroup_46-60,one_hot__AgeGroup_61+,one_hot__Children_0,one_hot__Children_1,one_hot__Children_2,one_hot__Children_3,one_hot__HasChildren_0,one_hot__HasChildren_1,one_hot__Complain_0,one_hot__Complain_1,one_hot__Years_Since_Enrolled_0,one_hot__Years_Since_Enrolled_1,one_hot__AcceptedCmpTotal_0,one_hot__AcceptedCmpTotal_1,one_hot__AcceptedCmpTotal_2,one_hot__AcceptedCmpTotal_3,one_hot__AcceptedCmpTotal_4,one_hot__HasAcceptedCmp_0,one_hot__HasAcceptedCmp_1,one_hot__Response_0,one_hot__Response_1,standard__Income,standard__Age,min_max__Recency,min_max__Days_Since_Enrolled,power__NumDealsPurchases,power__NumWebVisitsMonth,power__NumTotalPurchases,power__MntRegularProds,power__MntGoldProds,power__MntTotal
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9627072627613291,0.4190589678860895,0.31313131313131315,0.034334763948497854,0.16083423197548627,0.3002400492754578,-1.3194378431885683,-1.5684331839764305,-1.7478911573511242,-1.6447738621296895
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.37683024296599,-0.2645178948391385,0.4040404040404041,0.5793991416309013,0.16083423197548627,0.3002400492754578,0.3568754813127242,1.3573683414890954,1.0022488223648403,1.3578662016463208
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1302149432271067,1.358977154133278,0.7474747474747475,0.7668097281831188,0.16083423197548627,-0.10841691088905724,0.9231166434618688,1.1752882239125293,0.9677385969127881,1.1730507396386654
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7689599878038471,-1.6316716202895944,0.9090909090909092,0.9542203147353362,-0.8385568119359614,-0.9591142882994533,0.9231166434618688,1.5359430856788148,1.7296630524421026,1.5832877090241575
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6545134907642636,-0.008176571317178022,0.5757575757575758,0.8698140200286123,1.1569644538252262,0.3002400492754578,1.12466774226807,1.26990384544994,0.8824206778758616,1.263619460579352
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.988107624551549,-0.520859218361099,0.595959595959596,0.40915593705293274,0.16083423197548627,1.0929039059418435,-1.0869819780791359,-1.035410589509881,-0.4512645432705002,-1.0247241584043771
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0471175905356718,-1.375330296767634,0.5252525252525253,0.35050071530758226,0.16083423197548627,0.3002400492754578,-1.3194378431885683,-1.5946716856679837,-0.5651469546900141,-1.4640110864674745
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.466148420273554,-0.43541211052044554,0.05050505050505051,0.6437768240343348,-0.8385568119359614,-1.407396552291016,1.7514800681348808,0.9106435096005502,1.5813260923826922,0.9697375397635839
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2136203423468466,0.9317416149300105,0.9292929292929294,0.9227467811158798,0.16083423197548627,0.3002400492754578,-0.34380525059155825,-0.2977251895348769,0.02743848601821287,-0.3175745233004817
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1628104645358488,0.16271764436412897,0.7777777777777778,0.9570815450643777,1.4537785660392124,1.0929039059418435,1.12466774226807,1.035925545971386,0.1699351519790402,0.9982749564116065
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0007112261242626,-0.43541211052044554,0.3535353535353536,0.8927038626609443,0.16083423197548627,0.3002400492754578,-1.3194378431885683,-1.2638979269426278,-1.7478911573511242,-1.3552895278242438
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5659502521268811,0.67540029140805,0.48484848484848486,0.8884120171673819,0.753752271983515,0.3002400492754578,0.5957066488722469,1.0064232390723142,-0.10519696908822261,0.9608663749568253
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2720202386443822,0.4190589678860895,0.9797979797979799,0.8798283261802575,1.1569644538252262,-0.9591142882994533,0.09727075258466694,0.045618208557293705,-0.5062712713024038,-0.023229448780937044
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.589748513419132,0.4190589678860895,0.9595959595959597,0.5579399141630901,1.1569644538252262,-0.10841691088905724,-0.8775887223665132,-1.2352711148106599,-0.6285228422751948,-1.2169565752009854
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5256375392569953,1.017188722770664,0.24242424242424243,0.290414878397711,-0.8385568119359614,1.0929039059418435,-1.5830366361450454,-1.5946716856679837,-1.501629237957309,-1.6447738621296895
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.7546094167495703,-0.862647649723713,0.6060606060606061,0.8969957081545065,0.16083423197548627,0.7002688403755518,-1.3194378431885683,-1.519620024278609,-0.4512645432705002,-1.3843142545541913
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8717203868334817,0.07727053652347549,0.4646464646464647,0.5765379113018598,0.753752271983515,-0.10841691088905724,1.2211740366760024,0.7782767425094586,-0.003935970491076694,0.730405128621791
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3603903186369721,-0.09362367915783153,0.8585858585858587,0.017167381974248927,1.1569644538252262,-0.10841691088905724,-0.04194630579724798,-0.05419475100083099,-0.8550198621610396,-0.13453347862646384
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6714723160753676,-0.7772005418830595,0.31313131313131315,0.8340486409155937,-0.8385568119359614,1.479085370323595,-1.5830366361450454,-1.474939577204072,-1.0524638485740658,-1.481390644020726
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.3788852588758584,1.4444242619739316,0.09090909090909091,0.7310443490701002,1.6839323439531495,1.0929039059418435,-0.04194630579724798,-0.08774000251856423,-0.1416707997807756,-0.13453347862646384
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6491624926018286,0.24816475220478248,0.30303030303030304,0.6752503576537912,1.1569644538252262,0.7002688403755518,-0.6861052973270415,-0.868939449210039,-0.1416707997807756,-0.8374935251579178
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3763473463540086,0.504506075726743,0.4747474747474748,0.004291845493562232,-0.8385568119359614,-1.878967302388769,0.8176073091486344,1.135062443965383,2.0727060203341483,1.241169419577464
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6531222448200757,-0.09362367915783153,0.7070707070707072,0.8898426323319027,1.1569644538252262,0.7002688403755518,-0.6861052973270415,-0.5888926961055077,0.8696318436824365,-0.4040755653631183
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0294344203065957,-0.09362367915783153,0.13131313131313133,0.5364806866952789,-0.8385568119359614,-1.878967302388769,0.09727075258466694,0.8209349407617447,1.346641466321814,0.8590296704681534
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4270606448426102,-0.09362367915783153,0.11111111111111112,0.3834048640915594,0.16083423197548627,0.3002400492754578,-0.8775887223665132,-1.087670548711145,-0.10519696908822261,-1.0002611282727096
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8520664947258402,1.358977154133278,0.31313131313131315,0.9227467811158798,0.16083423197548627,0.7002688403755518,0.09727075258466694,1.286893108066211,1.5680317189923565,1.3261228805604275
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9577817173191192,-1.204436081086327,0.15151515151515152,0.14449213161659513,0.753752271983515,-0.10841691088905724,-0.6861052973270415,-1.0060452363278403,-0.9474971660906161,-1.0588290965023242
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.49655800898515895,-0.520859218361099,0.020202020202020204,0.20743919885550788,0.16083423197548627,-0.10841691088905724,-0.1885945608149897,-0.19171581092895984,-0.4512645432705002,-0.25389817923665353
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0772020494621108,0.7608473992487035,0.5555555555555556,0.12017167381974249,1.1569644538252262,0.3002400492754578,-0.8775887223665132,-1.1098878554666902,-1.1741813720100045,-1.1735489065571136
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8810011560140821,0.504506075726743,0.38383838383838387,0.7267525035765379,0.753752271983515,0.7002688403755518,-0.8775887223665132,-0.7364411002415713,-0.6285228422751948,-0.7829768362711493
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7094188355465448,0.504506075726743,0.8686868686868687,0.40915593705293274,0.16083423197548627,-0.5273895587203824,1.12466774226807,0.719019604584724,-0.8550198621610396,0.6520095975252354
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.43904502249817834,1.1026358306113175,0.5656565656565657,0.7553648068669527,0.16083423197548627,-0.10841691088905724,1.12466774226807,0.752161507244502,1.670211159108652,0.8374438628942964
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2680819259477865,-1.0335418654050201,0.29292929292929293,0.08583690987124463,-0.8385568119359614,-1.878967302388769,-0.04194630579724798,0.7602721819761813,-0.3509323414336382,0.7028667100716085
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8810402914447221,-1.4607774046082875,0.30303030303030304,0.648068669527897,-0.8385568119359614,-1.878967302388769,0.5957066488722469,0.826610393290983,0.6554341121458209,0.8079599508508476
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5900467930647513,0.07727053652347549,0.6464646464646465,0.6208869814020028,-0.8385568119359614,0.3002400492754578,1.12466774226807,0.7336596512612821,1.4628989997795723,0.7919542069304905
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.310682561355101,-1.0335418654050201,0.4646464646464647,0.7195994277539342,0.753752271983515,0.7002688403755518,-0.6861052973270415,-0.762239037654412,-0.26111563045755004,-0.7657015913760207
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.012221861398407625,-0.6063063262017525,0.8484848484848485,0.8755364806866953,0.16083423197548627,1.0929039059418435,0.3568754813127242,0.215308258201753,1.7861563194543377,0.41538375103792596
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6693958606438478,1.9571069090178526,0.20202020202020204,0.9542203147353362,0.16083423197548627,0.7002688403755518,-0.04194630579724798,-0.002772264256101768,0.11555832835766923,-0.03441124537970021
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6769198935601989,-0.43541211052044554,0.7474747474747475,0.17167381974248927,-0.8385568119359614,-1.407396552291016,0.3568754813127242,0.21713806718247589,0.830273902329702,0.24198922262623745
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.35266397284527023,-0.520859218361099,0.18181818181818182,0.1044349070100143,0.16083423197548627,-0.10841691088905724,-1.0869819780791359,-1.2352711148106599,-1.3196429244278471,-1.3012201642370984
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0136528553253632,-0.43541211052044554,0.7575757575757577,0.5035765379113019,-0.8385568119359614,0.7002688403755518,-0.8775887223665132,-1.0455148860564374,-0.1416707997807756,-0.9766703018078122
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1423356481878388,1.4444242619739316,0.17171717171717174,0.7381974248927039,-0.8385568119359614,-0.9591142882994533,1.2211740366760024,0.8123596498548695,0.9320366336167798,0.8126215089213455
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.034966291822729936,1.1026358306113175,0.888888888888889,0.7682403433476395,2.5206369627664738,-0.10841691088905724,1.0253878596236465,0.6770167958226893,1.491925872344087,0.7444007471478895
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3677517866607403,0.24816475220478248,0.19191919191919193,0.06866952789699571,-0.8385568119359614,-0.9591142882994533,1.12466774226807,1.263154804490727,0.11555832835766923,1.230413198323272
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7825868264922798,1.700765585495892,0.6262626262626263,0.5450643776824035,0.753752271983515,1.0929039059418435,0.22996435211065852,0.10812581698474433,0.6064808328255287,0.1162479976077238
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9275523894090857,-1.2898831889269806,0.11111111111111112,0.5150214592274678,-0.8385568119359614,0.7002688403755518,-1.3194378431885683,-1.1569271157803367,-0.5062712713024038,-1.1329644744400416
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6403737742637677,-0.008176571317178022,0.7474747474747475,0.2632331902718169,0.753752271983515,0.7002688403755518,-0.6861052973270415,-0.549102397311903,-0.39962176052881593,-0.5897635360741977
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4909387123771867,-0.9480947575643666,0.32323232323232326,0.8669527896995708,-0.8385568119359614,-0.5273895587203824,0.8176073091486344,1.4155495943252572,1.8964318999487093,1.4815381169719999
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6899495604052654,-0.17907078699848503,0.7676767676767677,0.23605150214592274,0.753752271983515,1.479085370323595,-0.8775887223665132,-0.9965550418096286,-0.4512645432705002,-0.9923040363626049
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.059962640414376,0.33361186004543597,0.06060606060606061,0.6781115879828327,-0.8385568119359614,0.3002400492754578,-1.5830366361450454,-1.543458026051168,-0.772234802859781,-1.481390644020726
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.209041366211454,1.4444242619739316,0.6262626262626263,0.9656652360515021,0.753752271983515,1.0929039059418435,1.0253878596236465,1.189240881134894,0.40259421500880277,1.1623021446122206
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7839389370058276,-1.6316716202895944,0.20202020202020204,0.6852646638054364,-0.8385568119359614,0.7002688403755518,-1.3194378431885683,-1.3953534223347808,-0.772234802859781,-1.369620998261429
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.44600788794126817,-1.4607774046082875,0.43434343434343436,0.7610872675250357,-0.8385568119359614,1.0929039059418435,-0.8775887223665132,-0.7364411002415713,-0.5651469546900141,-0.7771716141527749
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8211611115590328,-1.1189889732456735,0.4545454545454546,0.7625178826895566,-0.8385568119359614,-1.878967302388769,-0.04194630579724798,0.7439822170918271,0.3604137764512635,0.7100771814279937
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30373739182099974,0.33361186004543597,0.3434343434343435,0.14878397711015737,1.4537785660392124,-0.10841691088905724,1.315099966874417,0.835997152224721,0.2934173175099109,0.7995167186580723
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7907960688959631,0.9317416149300105,0.5353535353535354,0.10586552217453504,1.1569644538252262,-0.10841691088905724,-0.6861052973270415,-1.0254678745031847,-0.6285228422751948,-1.0415539475320554
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.34763269385010587,1.1026358306113175,0.4444444444444445,0.3719599427753934,-0.8385568119359614,0.3002400492754578,1.0253878596236465,0.6502178721775873,0.11555832835766923,0.6053263605436193
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2532838500995052,-0.7772005418830595,0.8989898989898991,0.17167381974248927,-0.8385568119359614,-0.5273895587203824,-0.8775887223665132,-0.7301420751983536,-2.142612306377073,-0.8374935251579178
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5734443038431505,-1.6316716202895944,0.43434343434343436,0.11015736766809728,0.753752271983515,1.0929039059418435,-0.1885945608149897,-0.18275773577033813,0.6230693511651062,-0.13960643776388648
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3350205505989619,-1.2898831889269806,0.686868686868687,0.2632331902718169,0.753752271983515,0.7002688403755518,-0.6861052973270415,-1.1448183321159324,0.02743848601821287,-1.0083150597899588
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4162346065036693,0.67540029140805,0.4444444444444445,0.6552217453505007,-0.8385568119359614,-1.407396552291016,1.2211740366760024,1.0601251959228348,0.789329026956952,1.047988610279772
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.1871576080102677,0.24816475220478248,0.6464646464646465,0.9284692417739628,-0.8385568119359614,1.479085370323595,-0.8775887223665132,-0.717716142509064,-0.3509323414336382,-0.7378081088843966
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2475588199385783,1.871659801177199,0.8585858585858587,0.16595135908440628,-0.8385568119359614,-1.878967302388769,0.7085783950754823,1.057131314732262,-0.5651469546900141,1.0052942275768761
